Material,Length,radius,Fratio,TDL,LR_ratio,tipang,slope,intercept,AvgCurv,CurvDiff,Kratio
SUS304,0.255,0.009,13,0.00947589602148991,28.3333333333333,1.0528773357211,-7.26725757118543,5.05550606864419,4.12893072831804,0.926575340326142,1.22441048331745
SUS304,0.255,0.009,15,0.0115354860509751,28.3333333333333,1.28172067233057,-10.679942464912,6.38804824204323,5.02635557776695,1.36169266427628,1.27091053213574
SUS304,0.255,0.01,5,0.00340470308342628,25.5,0.340470308342628,-0.806854467482819,1.43805162437907,1.33517767977501,0.102873944604059,1.07704887983253
SUS304,0.255,0.01,7,0.00493328732921977,25.5,0.493328732921977,-1.62143414952708,2.14135533611167,1.93462248204697,0.206732854064703,1.10685953253576
SUS304,0.255,0.01,9,0.00657156568521428,25.5,0.657156568521428,-2.78743836979272,2.93248297458554,2.57708458243697,0.355398392148572,1.13790715080546
SUS304,0.255,0.01,11,0.00834474585848123,25.5,0.834474585848123,-4.3360772494908,3.82529920557723,3.27244935626715,0.552849849310076,1.16894068910533
SUS304,0.255,0.01,13,0.0102839295716599,25.5,1.02839295716599,-6.43097219050922,4.8528625118036,4.03291355751367,0.819948954289925,1.20331428943283
SUS304,0.255,0.01,15,0.0124403132745766,25.5,1.24403132745766,-9.37042843426176,6.07328385069253,4.87855422532416,1.19472962536837,1.24489419819639
SUS304,0.304,0.007,11,0.00659319032252671,43.4285714285714,0.94188433178953,-5.49097826314264,3.93293241898956,3.09830372299187,0.83462869599768,1.26938246557433
SUS304,0.304,0.007,13,0.00840256950737056,43.4285714285714,1.20036707248151,-8.57508999688898,5.25198957584788,3.94857589632075,1.30341367952713,1.33009715749459
SUS304,0.304,0.007,15,0.0107284460169099,43.4285714285714,1.53263514527284,-13.7730127145339,7.13506091048035,5.0415629778712,2.09349793260915,1.41524779950148
SUS304,0.304,0.007,5,0.00251474545775054,43.4285714285714,0.35924935110722,-0.965249872083303,1.32845926709357,1.18174128653691,0.146717980556662,1.12415406166152
SUS304,0.304,0.007,7,0.00372003152359811,43.4285714285714,0.53143307479973,-1.9472810550754,2.04412183484426,1.7481351144728,0.295986720371461,1.16931569986839
SUS304,0.304,0.007,9,0.00506675848691965,43.4285714285714,0.723822640988521,-3.37612792442907,2.89416697408072,2.3809955295675,0.513171444513219,1.21552810080514
SUS304,0.304,0.008,7,0.00415765607400196,38,0.519707009250244,-1.70147492820018,1.96818671951486,1.70956253042844,0.258624189086428,1.15128091806131
SUS304,0.304,0.008,9,0.00562132784928443,38,0.702665981160554,-2.96899156516478,2.76268797172266,2.31140125381761,0.451286717905046,1.19524378000561
SUS304,0.304,0.008,11,0.00726382059144158,38,0.907977573930198,-4.70793501310094,3.70237445728805,2.9867683352967,0.715606121991343,1.23959210814395
SUS304,0.304,0.008,13,0.0091543309058014,38,1.14429136322517,-7.20361646760219,4.85906602947413,3.7641163263986,1.09494970307553,1.29089156873192
SUS304,0.304,0.008,15,0.0114427726376811,38,1.43034657971014,-11.1256101448283,6.39618017527094,4.70508743325704,1.69109274201389,1.3594179207087
SUS304,0.304,0.008,5,0.00282914667684083,38,0.353643334605103,-0.834715466189916,1.29017719364081,1.16330044277994,0.126876750860867,1.10906619321632
SUS304,0.304,0.009,5,0.0031405350037959,33.7777777777778,0.3489483337551,-0.758308157571391,1.26311920098737,1.14785636103651,0.115262839950852,1.1004157348109
SUS304,0.304,0.009,7,0.00459769037187089,33.7777777777778,0.510854485763432,-1.49989118987961,1.90842584824141,1.68044238737971,0.2279834608617,1.13566871591307
SUS304,0.304,0.009,9,0.00618724274732899,33.7777777777778,0.687471416369888,-2.59236792165654,2.65545905688748,2.26141913279568,0.394039924091794,1.17424453449488
SUS304,0.304,0.009,11,0.00794632958586294,33.7777777777778,0.882925509540326,-4.09906007188759,3.52741735967799,2.90436022875107,0.623057130926914,1.21452474275026
SUS304,0.304,0.009,13,0.00992528916099483,33.7777777777778,1.1028099067772,-6.26786151546395,4.58037911738079,3.62766416703027,0.952714950350521,1.26262490310134
SUS304,0.304,0.009,15,0.0122499641619582,33.7777777777778,1.36110712910647,-9.43047861371886,5.91075883187235,4.47732608258708,1.43343274928527,1.32015375312066
SUS304,0.304,0.01,5,0.00345493569797768,30.4,0.345493569797768,-0.679149054378405,1.23972266217923,1.13649200591371,0.103230656265518,1.09083271657729
SUS304,0.304,0.01,7,0.0050362177931653,30.4,0.50362177931653,-1.35556924772483,1.86269711551118,1.65665058985701,0.206046525654175,1.12437536733196
SUS304,0.304,0.01,9,0.00675206309761053,30.4,0.675206309761053,-2.31655849664933,2.57319027886258,2.22107338737188,0.352116891490698,1.15853455968303
SUS304,0.304,0.01,11,0.00862661602209803,30.4,0.862661602209803,-3.67514241872974,3.39632428649496,2.83770263884804,0.558621647646921,1.19685700679113
SUS304,0.304,0.01,13,0.010716899040019,30.4,1.0716899040019,-5.52483169198509,4.36507015403008,3.52529573684834,0.839774417181734,1.23821389178898
SUS304,0.304,0.01,15,0.0131095672957282,30.4,1.31095672957282,-8.19525025895859,5.55803570243019,4.31235766306848,1.24567803936171,1.28886241278868
SUS304,0.353,0.008,9,0.00581021485136475,44.125,0.726276856420593,-2.55850413399435,2.50901749925508,2.05744151960508,0.451575979650003,1.21948423580792
SUS304,0.353,0.008,11,0.00757542088047343,44.125,0.946927610059178,-4.1175058037427,3.40925425044891,2.68251447608832,0.726739774360587,1.27091737280029
SUS304,0.353,0.008,13,0.00966350565263899,44.125,1.20793820657987,-6.497028340281,4.56864676715839,3.42192126509879,1.1467255020596,1.33511159761488
SUS304,0.353,0.008,15,0.0123790038864018,44.125,1.54737548580023,-10.4961235015557,6.23606575779858,4.38349995977401,1.85256579802457,1.42262251968176
SUS304,0.353,0.008,5,0.00288061466548031,44.125,0.360076833185038,-0.722910977268218,1.14764147356444,1.0200476860766,0.127593787487841,1.12508610061026
SUS304,0.353,0.008,7,0.00426323748556506,44.125,0.532904685695633,-1.46995132019264,1.76909140998463,1.50964500197063,0.259446408014001,1.17185921701813
SUS304,0.353,0.009,5,0.00319466926878696,39.2222222222222,0.35496325208744,-0.637713679375384,1.11811808505406,1.00556162064431,0.112556464409755,1.11193393035191
SUS304,0.353,0.009,7,0.00470199213621081,39.2222222222222,0.52244357069009,-1.29710262236009,1.70894872811593,1.48001011526938,0.228938612846556,1.15468719469183
SUS304,0.353,0.009,9,0.00636989154170949,39.2222222222222,0.70776572685661,-2.25115010126038,2.40233005195634,2.00500205908388,0.397327992872457,1.19816837148487
SUS304,0.353,0.009,11,0.00824219633417988,39.2222222222222,0.915799592686654,-3.60572333831444,3.23074329297073,2.59433312375823,0.636410169212499,1.24530780699842
SUS304,0.353,0.009,13,0.0104072499791435,39.2222222222222,1.15636110879372,-5.57327934328324,4.25949431058728,3.27581050649779,0.983683804089492,1.30028715096258
SUS304,0.353,0.009,15,0.0130646505547994,39.2222222222222,1.45162783942216,-8.66555815486698,5.64173118266874,4.11226016833472,1.52947101433402,1.37192953551706
SUS304,0.353,0.01,5,0.00350706919061846,35.3,0.350706919061846,-0.579430928706278,1.09577357892189,0.99350402000523,0.102269558916658,1.10293824368835
SUS304,0.353,0.01,7,0.00513828541002915,35.3,0.513828541002915,-1.17610351855658,1.66318720304483,1.45560493201959,0.207582271025237,1.14260893629786
SUS304,0.353,0.01,9,0.00692663215077958,35.3,0.692663215077958,-2.03678273196661,2.32171089178972,1.96221873959761,0.359492152192106,1.18320697124003
SUS304,0.353,0.01,11,0.00891969689173634,35.3,0.891969689173634,-3.19631848477063,3.09097652750149,2.52682631493947,0.564150212562016,1.22326434121196
SUS304,0.353,0.01,13,0.0111718293280492,35.3,1.11718293280492,-4.91069757241505,4.03156229378317,3.16482417225191,0.866738121531255,1.2738661215781
SUS304,0.353,0.01,15,0.0138533666259171,35.3,1.38533666259171,-7.42133838663119,5.23433269150586,3.92446646626546,1.30986622524041,1.33376924901766
SUS304,0.402,0.009,7,0.00480469765345061,44.6666666666667,0.533855294827845,-1.1566324185609,1.56048136197115,1.32799824584041,0.232483116130741,1.1750628186889
SUS304,0.402,0.009,9,0.00655545003550335,44.6666666666667,0.72838333727815,-1.99793717630825,2.21348422138858,1.81189884895062,0.401585372437959,1.2216378539401
SUS304,0.402,0.009,11,0.00855109884202345,44.6666666666667,0.950122093558161,-3.23258736198478,3.01323785467974,2.3634877949208,0.64975005975894,1.27491153589
SUS304,0.402,0.009,13,0.0109244096690907,44.6666666666667,1.21382329656563,-5.09432432364496,4.04342012578307,3.01946093673043,1.02395918905264,1.33911986626375
SUS304,0.402,0.009,15,0.0140342632018431,44.6666666666667,1.55936257798257,-8.25976210502039,5.53922357112544,3.87901138801634,1.6602121831091,1.42799879068107
SUS304,0.402,0.009,5,0.00324629602494358,44.6666666666667,0.360699558327064,-0.562274812041125,1.01027982012341,0.897262582903145,0.113017237220266,1.12595781811674
SUS304,0.402,0.01,5,0.00355895877256107,40.2,0.355895877256107,-0.507955038400118,0.987412090221178,0.885313127502754,0.102098962718424,1.11532525560354
SUS304,0.402,0.01,7,0.00524464878548782,40.2,0.524464878548782,-1.02856685692791,1.51138093960764,1.30463900136513,0.20674193824251,1.15846677741979
SUS304,0.402,0.01,9,0.00710750028279588,40.2,0.710750028279588,-1.80932209695941,2.13170863770672,1.76803489621788,0.363673741488841,1.20569375766666
SUS304,0.402,0.01,11,0.00921905861265114,40.2,0.921905861265114,-2.85901473109397,2.86796012330092,2.29329816235103,0.574661960949889,1.25058318642734
SUS304,0.402,0.01,13,0.0116628517699091,40.2,1.16628517699091,-4.43673060190183,3.79298975891986,2.90120690793759,0.891782850982268,1.30738340259096
SUS304,0.402,0.01,15,0.0146977248800741,40.2,1.46977248800741,-6.9281082407243,5.04870022406571,3.65615046768013,1.39254975638559,1.38087867791425
SUS304,0.451,0.01,5,0.00360896768947508,45.1,0.360896768947508,-0.45961662906914,0.9038581151489,0.800214565293809,0.103643549855091,1.12951969927845
SUS304,0.451,0.01,7,0.00534857826287587,45.1,0.534857826287587,-0.92609806036185,1.39477264318274,1.18593753057115,0.208835112611597,1.17609284403962
SUS304,0.451,0.01,9,0.0073020888720473,45.1,0.73020888720473,-1.59880108707694,1.97961808683148,1.61908844169563,0.360529645135851,1.22267446042557
SUS304,0.451,0.01,11,0.00952596355101306,45.1,0.952596355101306,-2.60748553005292,2.70017502716287,2.11218704013593,0.587987987026932,1.27837874953967
SUS304,0.451,0.01,13,0.0121862200877406,45.1,1.21862200877406,-4.10070310330076,3.62675291514699,2.70204436535267,0.924708549794321,1.34222552436648
SUS304,0.451,0.01,15,0.0156841070048036,45.1,1.56841070048036,-6.6950521622895,4.98736331022457,3.47762904762828,1.50973426259628,1.43412745923143
SUS304,0.5,0.01,7,0.00545516203607321,50,0.545516203607321,-0.838466325012779,1.30064898846784,1.09103240721464,0.209616581253195,1.19212681481051
SUS304,0.5,0.01,9,0.00748893775405898,50,0.748893775405898,-1.46477535447734,1.86398138943113,1.4977875508118,0.366193838619334,1.24448983997821
SUS304,0.5,0.01,11,0.00985505045751315,50,0.985505045751315,-2.38221373868065,2.56656352617279,1.97101009150263,0.595553434670162,1.3021564614193
SUS304,0.5,0.01,13,0.0127537456708831,50,1.27537456708831,-3.8575460416185,3.51513564458125,2.55074913417663,0.964386510404625,1.3780797168499
SUS304,0.5,0.01,15,0.0169388265931374,50,1.69388265931374,-6.68479593717865,5.05896430292215,3.38776531862749,1.67119898429466,1.49330423660271
SUS304,0.5,0.01,5,0.0036624601562282,50,0.36624601562282,-0.411450841605469,0.835354741647007,0.73249203124564,0.102862710401367,1.14042843609704
NiTi,0.01,0.001,5,0.000325605390897133,10,0.325605390897133,-206.582678422474,33.5934524818257,32.5605390897133,1.03291339211237,1.03172285904931
NiTi,0.01,0.001,7,0.000463675551727808,10,0.463675551727808,-408.890451250468,48.4120074290331,46.3675551727808,2.04445225625234,1.04409230222801
NiTi,0.01,0.001,9,0.00060659337679516,10,0.60659337679516,-698.403019241353,64.1513527757228,60.659337679516,3.49201509620676,1.05756764300092
NiTi,0.01,0.001,11,0.000754991258806403,10,0.754991258806403,-1080.35997203805,80.9009257408305,75.4991258806403,5.40179986019022,1.07154784637812
NiTi,0.01,0.001,13,0.000909469570437405,10,0.909469570437405,-1578.62787693586,98.8400964284198,90.9469570437405,7.8931393846793,1.08678838348471
NiTi,0.01,0.001,15,0.00107110933034284,10,1.07110933034284,-2211.45521793501,118.168209123959,107.110933034284,11.057276089675,1.10323200234038
NiTi,0.059,0.002,5,0.000689194534604509,29.5,0.344597267302255,-17.4190091009704,6.35449241766939,5.84063164919076,0.513860768478626,1.08798034174092
NiTi,0.059,0.002,7,0.00100380603102434,29.5,0.501903015512169,-34.581217959323,9.52697670119271,8.50683077139269,1.02014592980003,1.11992079744088
NiTi,0.059,0.002,9,0.00134323106077344,29.5,0.671615530386722,-60.2024118202206,13.1592852230477,11.3833140743512,1.77597114869651,1.1560152989803
NiTi,0.059,0.002,11,0.00171531094867136,29.5,0.857655474335681,-94.0197294742262,17.3101154828063,14.5365334633166,2.77358201948967,1.19080078661731
NiTi,0.059,0.002,13,0.00212681860126517,29.5,1.06340930063258,-141.954149581582,22.2115338640564,18.0238864513997,4.18764741265666,1.23233875912104
NiTi,0.059,0.002,15,0.00259674047509332,29.5,1.29837023754666,-209.040533944511,28.1729709640183,22.0062752126553,6.16669575136307,1.28022442197836
NiTi,0.059,0.003,7,0.00144492481642946,19.6666666666667,0.481641605476488,-23.0785918413524,8.84423550129427,8.16341704197437,0.680818459319898,1.08339871108131
NiTi,0.059,0.003,9,0.00191129194500073,19.6666666666667,0.637097315000244,-39.6143895019162,11.9668840665818,10.7982595762753,1.16862449030653,1.10822341156478
NiTi,0.059,0.003,11,0.0024079769990124,19.6666666666667,0.802658999670801,-61.4107587292323,15.4160072074412,13.6043898249288,1.81161738251235,1.13316417757985
NiTi,0.059,0.003,13,0.00293946673715771,19.6666666666667,0.979822245719237,-90.8223616225974,19.2864163749723,16.6071567071057,2.67925966786662,1.16133163040006
NiTi,0.059,0.003,15,0.00351634835150102,19.6666666666667,1.17211611716701,-129.508429068891,23.6868735247697,19.8663748672374,3.82049865753229,1.19230980403138
NiTi,0.059,0.003,5,0.00100401838968462,19.6666666666667,0.334672796561541,-11.4587458672623,6.01045328378832,5.67242028070408,0.338033003084237,1.05959237615628
NiTi,0.059,0.004,5,0.00131936244911851,14.75,0.329840612279626,-8.67194201940886,5.84634114176962,5.59051885219706,0.255822289572562,1.04576002627592
NiTi,0.059,0.004,7,0.00188863324838148,14.75,0.472158312095371,-17.1620528243951,8.5089638141734,8.00268325585375,0.506280558319656,1.06326385065276
NiTi,0.059,0.004,9,0.00248345775378855,14.75,0.620864438447137,-29.5472584856401,11.3947702007016,10.5231260753752,0.871644125326384,1.0828312916792
NiTi,0.059,0.004,11,0.00310814484912711,14.75,0.777036212281778,-45.9826577191007,14.526593695625,13.1701052929115,1.35648840271347,1.1029975366593
NiTi,0.059,0.004,13,0.00376862952332141,14.75,0.942157380830352,-66.8789822006108,17.9416991415342,15.9687691666161,1.97292997491802,1.12354928262365
NiTi,0.059,0.004,15,0.00446903342688306,14.75,1.11725835672077,-94.9278460371986,21.7369537753985,18.9365823173011,2.80037145809736,1.14788156654534
NiTi,0.059,0.005,15,0.00543800683698601,11.8,1.0876013673972,-75.1356165951267,20.6504221708648,18.4339214813085,2.21650068955624,1.12024032389439
NiTi,0.059,0.005,5,0.00163595039822381,11.8,0.327190079644761,-6.87044668494042,5.74827274745593,5.54559457025019,0.202678177205742,1.03654760091786
NiTi,0.059,0.005,7,0.00233357190454028,11.8,0.466714380908055,-13.8303835698806,8.31840955104123,7.91041323572975,0.407996315311477,1.0515771178007
NiTi,0.059,0.005,9,0.0030589924201822,11.8,0.611798484036441,-23.5213341804734,11.0633451894501,10.3694658311261,0.693879358323965,1.06691563187769
NiTi,0.059,0.005,11,0.00381393480412086,11.8,0.762786960824171,-36.8424837166364,14.0154458259827,12.9285925563419,1.08685326964077,1.08406586137697
NiTi,0.059,0.005,13,0.00460609099342831,11.8,0.921218198685662,-53.3648239599607,17.1881300811521,15.6138677743332,1.57426230681884,1.10082462139244
NiTi,0.108,0.003,13,0.00337273496349554,36,1.12424498783185,-53.5723223941893,13.3025812225441,10.4096758132578,2.89290540928622,1.27790542771772
NiTi,0.108,0.003,15,0.00419031489916026,36,1.39677163305342,-81.4639823612963,17.3321257239306,12.9330706764206,4.39905504751,1.34014002997218
NiTi,0.108,0.003,5,0.00105461592838682,36,0.351538642795606,-6.27076970579538,3.59360899740559,3.25498743329264,0.33862156411295,1.10403160413139
NiTi,0.108,0.003,7,0.00154712231551844,36,0.515707438506148,-12.6192566085436,5.45650873191828,4.77506887505693,0.681439856861355,1.14270785923548
NiTi,0.108,0.003,9,0.00208640622943689,36,0.69546874314563,-22.0906589341817,7.63242098194239,6.43952539949658,1.19289558244581,1.18524588512984
NiTi,0.108,0.003,11,0.00268809206430395,36,0.896030688101317,-34.9940523693985,10.1862592733301,8.29658044538257,1.88967882794752,1.22776598628646
NiTi,0.108,0.004,5,0.00136855173993397,27,0.342137934983493,-4.68170156762104,3.42075572709129,3.16794384243975,0.252811884651536,1.07980314589694
NiTi,0.108,0.004,7,0.00198504384749452,27,0.49626096187363,-9.66847485864278,5.11710654860402,4.59500890623731,0.52209764236671,1.113622770493
NiTi,0.108,0.004,9,0.00265145564869178,27,0.662863912172946,-16.2753651315749,7.01649853352122,6.13762881641617,0.878869717105047,1.1431936898423
NiTi,0.108,0.004,11,0.00337230440419574,27,0.843076101048936,-25.6310382226458,9.19033625892043,7.80626019489756,1.38407606402287,1.17730334750148
NiTi,0.108,0.004,13,0.00416474834335406,27,1.04118708583851,-38.3386924806762,11.7109105591279,9.64062116517143,2.07028939395651,1.21474647312518
NiTi,0.108,0.004,15,0.00505616083367186,27,1.26404020841797,-55.8719120032765,14.721159252047,11.7040760038701,3.01708324817693,1.25778055842933
NiTi,0.108,0.005,5,0.00168489438312815,21.6,0.336978876625629,-3.54878146309041,3.31180898257752,3.12017478357064,0.191634199006882,1.0614177769835
NiTi,0.108,0.005,7,0.00242682437141361,21.6,0.485364874282722,-7.66178844535113,4.90785578237046,4.4941192063215,0.413736576048961,1.09206177162969
NiTi,0.108,0.005,9,0.0032194305066379,21.6,0.643886101327579,-12.9289213247537,6.66007009716243,5.96190834562573,0.698161751536698,1.11710373777365
NiTi,0.108,0.005,11,0.00406514700583565,21.6,0.81302940116713,-20.2386400816266,8.6209365752146,7.52805001080676,1.09288656440784,1.14517525293256
NiTi,0.108,0.005,13,0.00497728343763183,21.6,0.995456687526366,-29.9876993491224,10.8365273160227,9.21719155117006,1.61933576485261,1.17568646109422
NiTi,0.108,0.005,15,0.00597589252799954,21.6,1.19517850559991,-42.949307782353,13.3857302646907,11.0664676444436,2.31926262024706,1.2095756925121
NiTi,0.108,0.006,15,0.00691744755853458,18,1.15290792642243,-35.0476857095911,12.5676484211182,10.6750733928003,1.89257502831792,1.17728918187994
NiTi,0.108,0.006,5,0.00199610270643895,18,0.332683784406491,-3.30380176216447,3.25881070632809,3.08040541117121,0.178405295156881,1.05791617379644
NiTi,0.108,0.006,7,0.0028706035024202,18,0.478433917070033,-6.25995846644195,4.76798143376224,4.42994367657438,0.338037757187865,1.07630746164458
NiTi,0.108,0.006,9,0.00378886036476854,18,0.631476727461423,-10.804967001984,6.43047495386105,5.84700673575392,0.583468218107135,1.09978921599992
NiTi,0.108,0.006,11,0.00476239094195787,18,0.793731823659645,-16.7763290377134,8.25529050562583,7.34936873758931,0.905921768036521,1.12326524908229
NiTi,0.108,0.006,13,0.00579929687766856,18,0.966549479611426,-24.7335536502312,10.2851441157368,8.94953221862432,1.33561189711249,1.14923817965961
NiTi,0.108,0.007,11,0.00546320503631685,15.4285714285714,0.780457862330978,-14.349225910763,8.001319887431,7.2264616882498,0.7748581991812,1.10722511688412
NiTi,0.108,0.007,13,0.00662874196400709,15.4285714285714,0.946963137715298,-21.0304175365313,9.90381974804027,8.76817720106758,1.13564254697269,1.12951865831754
NiTi,0.108,0.007,15,0.00787215661963826,15.4285714285714,1.12459380280547,-29.6434337024448,12.0136510014641,10.4129055815321,1.60074541993202,1.15372706564929
NiTi,0.108,0.007,5,0.00231150291830885,15.4285714285714,0.33021470261555,-2.84781756121287,3.21132569104207,3.05754354273657,0.153782148305495,1.05029597981387
NiTi,0.108,0.007,7,0.00331297401977322,15.4285714285714,0.473282002824746,-5.44629264815729,4.67634056989629,4.38224076689579,0.294099803000494,1.06711174000803
NiTi,0.108,0.007,9,0.00436256673002943,15.4285714285714,0.623223818575633,-9.13606882014043,6.26393862902493,5.77059091273734,0.493347716287583,1.08549344837435
NiTi,0.108,0.008,7,0.00375755686974747,13.5,0.469694608718434,-4.7593855261962,4.60603097321491,4.34902415480031,0.257006818414595,1.05909528419862
NiTi,0.108,0.008,9,0.00493618170744673,13.5,0.617022713430842,-8.00739167762564,6.14557242309958,5.71317327250779,0.432399150591785,1.07568458542515
NiTi,0.108,0.008,11,0.0061679185384218,13.5,0.770989817302725,-12.5010333332211,7.8138504046488,7.13879460465486,0.675055799993937,1.09456159441172
NiTi,0.108,0.008,13,0.0074620626793583,13.5,0.932757834919788,-18.4091035129134,9.63073820932499,8.63664661962767,0.994091589697323,1.11510157049128
NiTi,0.108,0.008,15,0.00883553686440181,13.5,1.10444210805023,-25.7461944046933,11.6166103131333,10.2263158152799,1.39029449785344,1.13595262682736
NiTi,0.108,0.008,5,0.00262880210837705,13.5,0.328600263547131,-2.40546722729946,3.17249026311798,3.04259503284381,0.129895230274171,1.04269225081616
NiTi,0.108,0.009,5,0.00294872720849614,12,0.327636356499571,-1.93583357736313,3.13820498076623,3.03366996758862,0.104535013177609,1.03445826813544
NiTi,0.108,0.009,7,0.00420245932976591,12,0.466939925529545,-4.26491794987531,4.55382339827054,4.32351782897727,0.230305569293266,1.0532680975084
NiTi,0.108,0.009,9,0.00551113044932234,12,0.612347827702482,-7.16254538582746,6.05666474437618,5.6698872935415,0.386777450834683,1.06821607393771
NiTi,0.108,0.009,11,0.00687382129534836,12,0.763757921705373,-11.1676959812402,7.67488819137005,7.07183260838308,0.603055582986968,1.08527571513388
NiTi,0.108,0.009,13,0.00830306750612618,12,0.922563056236243,-16.1975355872423,9.41691744241703,8.54225052070595,0.874666921711084,1.10239303092211
NiTi,0.108,0.009,15,0.00980667321315226,12,1.08963035701692,-22.7479728412167,11.3175605058046,10.0891699723789,1.2283905334257,1.12175337880011
NiTi,0.108,0.01,5,0.00326480699828544,10.8,0.326480699828544,-1.79146802558859,3.11970871623868,3.02296944285689,0.0967392733817838,1.03200140630279
NiTi,0.108,0.01,7,0.00465010011283357,10.8,0.465010011283357,-3.7784838570778,4.50968638090587,4.30564825262367,0.204038128282201,1.04738848050532
NiTi,0.108,0.01,9,0.00608931033079993,10.8,0.608931033079993,-6.40534643986534,5.98413901404896,5.63825030629623,0.345888707752728,1.06134681664744
NiTi,0.108,0.01,11,0.00758239343503577,10.8,0.758239343503577,-10.1039870829894,7.56634996455159,7.02073466207016,0.545615302481426,1.07771484449186
NiTi,0.108,0.01,13,0.00914590624762183,10.8,0.914590624762183,-14.575678203385,9.25551833374375,8.46843171076096,0.787086622982793,1.0929436110328
NiTi,0.108,0.01,15,0.0107822903138904,10.8,1.07822903138904,-20.4939006265513,11.0902727763249,9.98360214249109,1.10667063383377,1.11084883171813
NiTi,0.157,0.004,9,0.00283100866314712,39.25,0.70775216578678,-11.4134596460309,5.40393216047317,4.50797557825975,0.895956582213424,1.19874920940883
NiTi,0.157,0.004,11,0.00366264490859899,39.25,0.915661227149746,-18.3189504178855,7.27027472340749,5.83223711560348,1.43803760780401,1.24656706839931
NiTi,0.157,0.004,13,0.00462717429635098,39.25,1.15679357408775,-28.1582678642904,9.57853596421142,7.36811193686462,2.2104240273468,1.29999870337032
NiTi,0.157,0.004,15,0.00581008656297429,39.25,1.45252164074357,-43.7543831511235,12.6864492731821,9.25173019581893,3.43471907736319,1.37125153940562
NiTi,0.157,0.004,5,0.00141814044038155,39.25,0.354535110095387,-3.34177437882705,2.52051470335822,2.2581854146203,0.262329288737923,1.11616817956555
NiTi,0.157,0.004,7,0.00209031666009085,39.25,0.522579165022713,-6.54580157453162,3.8423751371212,3.32852971352046,0.513845423600732,1.15437609630267
NiTi,0.157,0.005,5,0.00173386631488063,31.4,0.346773262976126,-2.56466977091865,2.41007347495422,2.20874689793711,0.201326577017114,1.09114968184229
NiTi,0.157,0.005,7,0.00252755385556653,31.4,0.505510771113307,-5.30449437446115,3.63621663714238,3.21981382874718,0.4164028083952,1.12932511956979
NiTi,0.157,0.005,9,0.00339272954743346,31.4,0.678545909486693,-9.06480123517409,5.03353536502927,4.32194846806811,0.711586896961166,1.16464492860537
NiTi,0.157,0.005,11,0.00434413086313395,31.4,0.86882617262679,-14.1939823433544,6.648152280366,5.53392466641268,1.11422761395332,1.2013449190438
NiTi,0.157,0.005,13,0.00540020953582937,31.4,1.08004190716587,-21.7169860257705,8.58403121936613,6.87924781634314,1.70478340302299,1.24781537873558
NiTi,0.157,0.005,15,0.00662926388308736,31.4,1.32585277661747,-31.9564825697229,10.9535060257836,8.44492214406034,2.50858388172325,1.2970523397291
NiTi,0.157,0.006,5,0.00204595734594007,26.1666666666667,0.340992890990012,-2.22340758019719,2.34646673702008,2.1719292419746,0.17453749504548,1.08036058066367
NiTi,0.157,0.006,7,0.00296651732008379,26.1666666666667,0.494419553347299,-4.46505229653487,3.49967573487862,3.14916912960063,0.350506605277987,1.1113012959461
NiTi,0.157,0.006,9,0.00395700296488684,26.1666666666667,0.659500494147807,-7.55491133879548,4.79370063020886,4.20064009011342,0.593060540095445,1.14118337381278
NiTi,0.157,0.006,11,0.00502913247557925,26.1666666666667,0.838188745929875,-11.7701270339303,6.26273679337292,5.33878182120939,0.923954972163529,1.17306475580121
NiTi,0.157,0.006,13,0.00620259205185738,26.1666666666667,1.03376534197623,-17.5608285947053,7.96301766873679,6.58449262405242,1.37852504468437,1.20935934222916
NiTi,0.157,0.006,15,0.00751435766367179,26.1666666666667,1.2523929439453,-25.5943821273979,9.98618411767142,7.97702512067069,2.00915899700074,1.25186820482669
NiTi,0.157,0.007,15,0.00843533290368549,22.4285714285714,1.20504755766936,-21.2949989358043,9.34711956722086,7.67546215076023,1.67165741646064,1.21779241218655
NiTi,0.157,0.007,5,0.00236213863976804,22.4285714285714,0.33744837710972,-1.845918659388,2.29425733520603,2.14935272044408,0.144904614761958,1.06741779205603
NiTi,0.157,0.007,7,0.00340935137861151,22.4285714285714,0.487050196944502,-3.7636996469973,3.39768097607592,3.10223055378663,0.295450422289288,1.09523806086194
NiTi,0.157,0.007,9,0.00452698063429701,22.4285714285714,0.646711519185287,-6.36675214691382,4.61897169439444,4.1191816508617,0.499790043532735,1.12133236305036
NiTi,0.157,0.007,11,0.00572192144342816,22.4285714285714,0.817417349061166,-10.0011573844205,5.9915707850029,5.2064799303259,0.785090854677005,1.15079110362149
NiTi,0.157,0.007,13,0.00702073895791386,22.4285714285714,1.00296270827341,-14.6059156372561,7.53486188245078,6.38829750492617,1.14656437752461,1.17947886375681
NiTi,0.157,0.008,9,0.00509377564800383,19.625,0.636721956000479,-5.64833242279564,4.49894795506512,4.05555385987566,0.443394095189458,1.10933009658095
NiTi,0.157,0.008,11,0.00642174312154141,19.625,0.802717890192676,-8.57072868138401,5.78565500526365,5.11285280377501,0.672802201488644,1.13159037181589
NiTi,0.157,0.008,13,0.00783728077612681,19.625,0.979660097015852,-12.7541421290343,7.24107338652952,6.23987322940033,1.00120015712919,1.16045200284067
